Naam gemeente (#6);inwonersaantal;;Naam gemeente (#6);GAS-reglement - milieugerelateerde overlast ;Klasse 1-inrichtingen ;Klasse 2-inrichtingen ;Klasse 3-inrichtingen;Geschat aantal niet-vergunde inrichtingen ;Bestuurlijke maatregelen - burgemeester;ZONDER dwangsom;tijdig uitgevoerd;MET dwangsom;tijdig uitgevoerd;Veiligheidsmaatregelen - burgemeester;tijdig uitgevoerd;Toezichthouders gemeenten;;VTE toezichthouders;VTE administratieve/juridische ondersteuning ;Totaal aantal klachten (schriftelijk en mondeling);milieubeheer;lucht;water;bodem;geluid;vergunningen;mest;afval;andere;Totaal aantal milieuhandhavingscontroles;navolgende milieuhandhavingscontroles naar aanleiding van schendingen vastgesteld in voorgaande jaren;aanvankelijke milieuhandhavingscontroles naar aanleiding van klachten;navolgende milieuhandhavingscontroles voor verdere opvolging van de controles naar aanleiding van klachten;aanvankelijke milieuhandhavingscontroles  op eigen initiatief, bijvoorbeeld in het kader van een geplande handhavingscampagne;navolgende milieuhandhavingscontroles voor verdere opvolging van de controles op eigen initiatief;Aanvankelijke milieuhandhavingscontroles met schending ; milieubeheer;lucht;water;bodem; geluid; vergunningen;mest;afval;andere;;Raadgeving;Aanmaning;Verslag van vaststelling;Proces-verbaal ;Bestuurlijke maatregelen; ZONDER dwangsom; tijdig uitgevoerd ;MET dwangsom; tijdig uitgevoerd;Veiligheidsmaatregelen;tijdig uitgevoerd ;Werden er tussen 1 januari 2021 en 31 december 2021 handhavingsactiviteiten uitgevoerd in het kader van de VCRO door verbalisanten RO en/of gemeentelijke stedenbouwkundige inspecteurs van de eigen gemeenten en/of de burgemeester? (#388);Verbalisanten;Stedenbouwkundige inspecteurs;Verbalisant/stedenbouwkundig inspecteur (gecombineerd);VTE verbalisanten/stedenbouwkundige inspecteurs;VTE verbalisant/stedenbouwkundig inspecteur;VTE verbalisant;VTE  stedenbouwkundig inspecteur ;VTE administratieve/juridische ondersteuning;Totaal aantal klachten (schriftelijk en mondeling);Totaal aantal stedenbouwkundige controles;navolgende stedenbouwkundige controles naar aanleiding van schendingen vastgesteld in voorgaande jaren;aanvankelijke stedenbouwkundige controles naar aanleiding van klachten;navolgende stedenbouwkundige controles voor verdere opvolging van de controles naar aanleiding van klachten;aanvankelijke stedenbouwkundige controles  op eigen initiatief;navolgende stedenbouwkundige controles voor verdere opvolging van de controles op eigen initiatief;Aanvankelijke stedenbouwkundige controles met schending ;Overtredingsgraad;Raadgeving;Aanmaning;Verslag van vaststelling;Proces-verbaal;Bevel tot staking;Bestuurlijke maatregel ZONDER dwangsom;tijdig uitgevoerd;Bestuurlijke maatregel MET dwangsom;tijdig uitgevoerd;Afgesloten minnelijke schikking;Ingeleide herstelvordering bij Openbaar Ministerie;Herstel gevorderd bij burgerlijke rechter;Ambtshalve uitvoering gerechtelijke herstelmaartegel;Opmerking gemeente;;Doet de gemeente (ook) beroep op een formeel intergemeentelijk samenwerkingsverband voor de uitvoering van omgevingshandhavingstaken? (#115);Naam intergemeentelijk samenwerkingsverband? (#116);Had uw intergemeentelijk samenwerkingsverband tussen 1 januari 2021 en 31 december 2021 intergemeentelijke toezichthouders milieuhandhaving en/of geluid werkzaam zoals vermeld in artikel 16.3.1, 란1, 4랍, van het DABM die handhavingstaken uitvoerden voor de desbetreffende gemeente? (#120);Toezichthouders;VTE toezichthouders;VTE administratieve/juridische ondersteuning ;Totaal aantal klachten (schriftelijk en mondeling); milieubeheer;lucht;water;bodem;geluid;vergunningen;mest;afval;andere;Totaal aantal milieuhandhavingscontroles ;navolgende milieuhandhavingscontroles naar aanleiding van schendingen vastgesteld in voorgaande jaren;aanvankelijke milieuhandhavingscontroles naar aanleiding van klachten;navolgende milieuhandhavingscontroles voor verdere opvolging van de controles naar aanleiding van klachten;aanvankelijke milieuhandhavingscontroles  op eigen initiatief;navolgende milieuhandhavingscontroles voor verdere opvolging van de controles op eigen initiatief;Aanvankelijke milieuhandhavingscontroles met schending ;milieubeheer;lucht;water;bodem;geluid;vergunningen;mest;afval;overige;overtredingsgraad;Raadgeving;Aanmaning;Verslag van vaststelling;Proces-verbaal;Bestuurlijke maatregelen ZONDER dwangsom ;tijdig uitgevoerd;Bestuurlijke maatregelen MET dwangsom;tijdig uitgevoerd;Veiligheidsmaatregelen;tijdig uitgevoerd;Had uw intergemeentelijk samenwerkingsverband tussen 1 januari 2021 en 31 december 2021 verbalisanten RO en/of stedenbouwkundige inspecteurs werkzaam conform de VCRO die handhavingstaken uitvoerden voor de desbetreffende gemeente? (#166);VERBALISANT ;Stedenbouwkundige inspecteurs;GECOMBINEERDE functie verbalisant/stedenbouwkundig inspecteur ;VTE  gecombineerde functie verbalisant/ stedenbouwkundig inspecteur; VTE  verbalisant; VTE  stedenbouwkundig inspecteur;VTE administratieve/juridische ondersteuning;Totaal aantal klachten (schriftelijk en mondeling);Totaal aantal stedenbouwkundige controles ;navolgende stedenbouwkundige controles naar aanleiding van schendingen vastgesteld in voorgaande jaren;aanvankelijke stedenbouwkunidhe controles naar aanleiding van klachten;navolgende stedenbouwkundige controles voor verdere opvolging van de controles naar aanleiding van klachten;aanvankelijke stedenbouwkundige controles  op eigen initiatief;navolgende stedenbouwkundige controles voor verdere opvolging van de controles op eigen initiatief;Aanvankelijke stedenbouwkundige controles met schending ;Overtredingsgraad;Raadgeving;Aanmaning ;Verslag van vaststelling;Proces-verbaal;Bevel tot staking;Bestuurlijke maatregelen  ZONDER dwangsom ;tijdig uitgevoerd;Bestuurlijke maatregelen MET dwangsom ;tijdig uitgevoerd;Afgesloten minnelijke schikking;Ingeleide herstelvordering bij Openbaar Ministerie;Herstel gevorderd bij burgerlijke rechter;Ambtshalve uitvoering gerechtelijke herstelmaartegel;Opmerking intergemeentelijk samenwerkingsverband ;Doet de gemeente (ook) beroep op een politiezone voor de uitvoering van omgevingshandhavingstaken? (#229);Naam van de politiezone;Had uw politiezone tussen 1 januari 2021 en 31 december 2021 intergemeentelijke toezichthouders milieuhandhaving en/of geluid werkzaam zoals vermeld in artikel 16.3.1, 란1, 4랍, van het DABM die handhavingstaken uitvoerden voor de desbetreffende gemeente? (#234);Toezichthouders;VTE toezichthouders;VTE administratieve/juridische ondersteuning ;Totaal aantal klachten (schriftelijk en mondeling);milieubeheer;lucht;water;bodem;geluid;vergunningen;mest;afval;overige;Totaal aantal milieuhandhavingscontroles ;navolgende milieuhandhavingscontroles naar aanleiding van schendingen vastgesteld in voorgaande jaren;aanvankelijke milieuhandhavingscontroles naar aanleiding van klachten;navolgende milieuhandhavingscontroles voor verdere opvolging van de controles naar aanleiding van klachten;aanvankelijke milieuhandhavingscontroles  op eigen initiatief;navolgende milieuhandhavingscontroles voor verdere opvolging van de controles op eigen initiatief;Aanvankelijke milieuhandhavingscontroles met schending ;milieubeheer;lucht;water;bodem;geluid;vergunningen;mest;afval;overige;overtredingsgraad;Raadgeving;Aanmaning;Verslag van vaststelling;Proces-verbaal;Bestuurlijke maatregelen ZONDER dwangsom ;tijdig uitgevoerd;Bestuurlijke maatregelen MET dwangsom ;tijdig uitgevoerd;Veiligheidsmaatregelen;tijdig uitgevoerd;Werden er tussen 1 januari 2021 en 31 december 2021 door uw politiezone handhavingsactiviteiten verricht in het kader van de VCRO in de desbetreffende gemeente? (#281);VTE;Aantal klachten (schriftelijke en mondeling) ;Totaal aantal stedenbouwkundige controles ;navolgende stedenbouwkundige controles naar aanleiding van schendingen vastgesteld in voorgaande jaren;aanvankelijke stedenbouwkunidhe controles naar aanleiding van klachten;navolgende stedenbouwkundige controles voor verdere opvolging van de controles naar aanleiding van klachten;aanvankelijke stedenbouwkundige controles  op eigen initiatief;navolgende stedenbouwkundige controles voor verdere opvolging van de controles op eigen initiatief;Aanvankelijke stedenbouwkundige controles met schending ;Overtredingsgraad;Gewezen op wettelijke verplichtingen;Verslag van vaststelling;Proces-verbaal;Bevel tot staking;Opmerking politiezone;
Rijkevorsel;12319;;Rijkevorsel;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;niet gekend;niet gekend;niet gekend;niet gekend;;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;Ja;niet gekend;Ja;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;Ja;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;
Roeselare;64382;;Roeselare;Ja;niet gekend;niet gekend;niet gekend;niet gekend;;1;1;0;;0;;3;;0,3;0;249;0;195;6;2;17;13;0;11;5;101;9;68;niet gekend;33;niet gekend;76;0;23;2;1;14;24;0;12;0;;16;10;0;9;;1;1;0;;0;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;PZ RIHO;Ja;2;0,2;0,1;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;Ja;0,2;85;73;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;18;niet gekend;;
Ronse;26693;;Ronse;Ja;30;70;niet gekend;niet gekend;;0;;0;;0;;1;;0,0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;;0;;0;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;SOLVA;Ja;1;0,05;0,01;1;0;0;0;0;0;0;0;1;0;11;10;1;0;0;0;1;0;0;0;0;0;0;0;1;0;;0;7;0;0;0;;0;;0;;Ja;0;0;2;0,05;0;0;0,01;11;15;2;12;1;0;0;9;;0;4;0;1;0;0;;0;;0;1;0;0;;Ja;PZ Ronse;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;/;
Roosdaal;11732;;Roosdaal;Ja;3;31;271;niet gekend;;0;;0;;0;;1;;0,01;0,01;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;11;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;11;0;0;10;0;0;1;0;0;0;;0;0;0;10;;0;;0;;0;;Ja;0;0;2;;0,01;0;0;0;niet gekend;0;0;0;0;0;0;0;;0;12;0;3;0;0;;0;;0;0;0;0;;;Ja;Haviland;Ja;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;;0;;0;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rotselaar;17293;;Rotselaar;Ja;niet gekend;niet gekend;niet gekend;niet gekend;;0;;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;Interleuven;Ja;3;0,1;0,1;5;0;0;2;0;1;1;0;1;0;13;0;3;1;5;4;4;0;0;2;0;0;1;0;1;0;;0;3;0;1;0;;0;;0;;Ja;2;0;0;0;0,4;0;0;38;74;7;38;19;7;3;29;;1;36;0;3;1;0;;0;;0;0;0;0;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ruiselede;5439;;Ruiselede;Ja;65;80;250;tussen 11 en 50;;0;;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;WVI;Ja;1;0,01;0,01;6;0;3;0;0;2;1;0;0;0;9;1;6;1;1;0;2;0;0;0;0;0;1;0;1;0;;0;0;0;1;0;;0;;0;;Ja;0;0;1;0,015;0;0;0,05;6;25;10;12;0;3;0;10;;0;12;0;0;0;0;;0;;0;0;0;0;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rumst;15256;;Rumst;Ja;23;50;200;tussen 11 en 50;;0;;1;0;0;;1;;0,08;0;25;2;7;2;0;5;2;0;5;2;19;5;6;2;4;2;9;2;0;1;0;0;5;0;1;0;;3;3;0;10;;1;0;0;;0;;Ja;1;0;0;;0;0,01;0;0,1;24;2;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;2;;2;0;0;1;0;0;;0;;0;0;0;0;;;Ja;IGEAN;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;1;1;0;0;niet gekend;niet gekend;niet gekend;0;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;0;;niet gekend;0;0;0;0;0;;0;;0;0;0;0;;Ja;PZ Rupel;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;niet gekend;niet gekend;9;0;9;0;0;0;9;;0;0;9;niet gekend;;
Schelle;8691;;Schelle;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;Ja;IGEAN;Ja;4;niet gekend;niet gekend;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;;0;;0;;Ja;1;1;0;0;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;niet gekend;0;0;3;2;0;;0;;0;0;0;niet gekend;;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;
Scherpenheuvel-Zichem;23346;;Scherpenheuvel-Zichem;Ja;niet gekend;niet gekend;niet gekend;niet gekend;;0;;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;Interleuven;Ja;2;0,1;0,1;10;0;0;1;3;0;0;1;5;0;23;2;9;7;4;1;12;0;0;1;2;0;1;1;7;0;;0;7;0;2;0;;0;;0;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;De gegevens inzake controles zijn vooral gebaseerd op effectieve plaatsbezoeken. De controles van stukken worden niet steeds genoteerd in de database.;Ja;PZ Demerdal;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;niet gekend;niet gekend;14;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;niet gekend;niet gekend;niet gekend;niet gekend;;
Schilde;20031;;Schilde;Ja;1;30;109;tussen 11 en 50;;0;;0;;0;;1;;niet gekend;0,25;36;niet gekend;2;15;9;6;niet gekend;0;niet gekend;4;24;niet gekend;niet gekend;10;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;niet gekend;niet gekend;0;0;;0;;0;;0;;Ja;0;0;0;;0;0;0;1;131;286;30;131;100;25;niet gekend;89;;niet gekend;niet gekend;niet gekend;10;2;0;;niet gekend;niet gekend;0;0;0;0;De gemeente beschikt niet over een bruikbaar programma waar alle gevraagd info kan gehaald worden. ;;Ja;IGEAN;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;1;1;2;niet gekend;niet gekend;niet gekend;niet gekend;6;6;0;0;6;0;0;6;;0;0;6;6;2;0;;0;;0;0;0;0;;Ja;PZ Voorkempen;Ja;2;1,5;0;980;491;5;niet gekend;0;431;0;1;49;3;8;2;3;0;3;0;5;2;0;1;0;0;1;0;1;0;;0;1;0;5;0;;0;;0;;Ja;1,5;37;39;1;37;1;0;0;21;;2;0;21;0;De data (behalve klachten) zijn onvolledig. ;
Schoten;34158;;Schoten;Ja;57;126;2500;meer dan 100;;6;5;0;;1;1;1;;0,1;0,6;608;197;207;20;3;52;74;0;55;0;68;5;63;niet gekend;0;0;11;1;0;2;2;0;2;0;4;0;;98;59;0;11;;0;;0;;1;1;Ja;0;0;0;;0;0;0;0,1;60;3;0;0;0;0;0;0;;963;2;0;0;0;0;;0;;0;0;0;0;;;Ja;IGEAN;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;2;0;1;0;niet gekend;niet gekend;niet gekend;9;niet gekend;niet gekend;niet gekend;niet gekend;0;niet gekend;0;;0;3;niet gekend;1;0;0;;0;;0;0;0;0;0;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sint-Genesius-Rode;18622;;Sint-Genesius-Rode;niet gekend;2;35;niet gekend;niet gekend;;0;;0;;0;;1;;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;0;0;;0;;0;;niet gekend;niet gekend;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sint-Gillis-Waas;19703;;Sint-Gillis-Waas;Ja;niet gekend;niet gekend;niet gekend;niet gekend;;0;;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;PZ Waasland Noord;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;niet gekend;0;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;niet gekend;niet gekend;niet gekend;niet gekend;;
Sint-Katelijne-Waver;21386;;Sint-Katelijne-Waver;Neen;niet gekend;niet gekend;niet gekend;tussen 11 en 50;;0;;1;0;0;;3;;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;niet gekend;niet gekend;niet gekend;niet gekend;;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;De gevraagde gegevens zijn niet allemaal gekend. ;;Ja;IGEMO;Ja;1;0,1;0;3;0;0;0;0;0;3;0;0;0;8;8;0;0;0;0;3;0;0;0;0;0;3;0;0;0;;0;10;2;0;0;;0;;0;;Ja;7;0;1;0;0,4;0;0;15;10;3;7;0;0;0;20;;0;18;0;6;0;0;;0;;0;0;0;0;;Ja;PZ Bodukap;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;"
";
Sint-Laureins;6936;;Sint-Laureins;Ja;niet gekend;niet gekend;niet gekend;niet gekend;;0;;0;;0;;1;;0,1;0;6;0;1;0;1;1;0;0;2;1;2;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;1;0;0;0;0;0;1;0;0;0;;0;1;0;0;;0;;0;;0;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;VENECO;Ja;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;;0;;0;;Ja;0;0;2;0,05;0,01;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;0;;0;1;0;0;Getallen zijn inschattingen, met foutenmarges tot 50% of enkele eenheden;Ja;PZ Meetjesland;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;
Sint-Lievens-Houtem;10510;;Sint-Lievens-Houtem;Ja;9;90;310;tussen 1 en 10;;0;;0;;0;;2;;0,05;0,05;10;0;0;2;0;3;1;0;3;1;12;3;7;2;0;0;8;0;0;2;0;1;1;0;3;1;;1;4;0;0;;0;;0;;0;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;SOLVA;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;0;0;1;niet gekend;0;0;0;4;5;1;3;1;0;0;3;;0;2;0;0;0;0;;0;;2;0;0;0;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sint-Martens-Latem;8266;;Sint-Martens-Latem;Ja;0;niet gekend;niet gekend;niet gekend;;0;;0;;0;;1;;0,05;0;8;0;1;1;0;4;0;1;1;0;6;0;2;0;4;0;7;0;0;4;0;1;0;1;1;0;;3;4;0;4;;0;;0;;0;;Ja;0;0;1;;1;0,5;0,5;0,1;niet gekend;67;niet gekend;niet gekend;niet gekend;67;niet gekend;niet gekend;;6;8;0;5;1;0;;0;;0;2;0;0;we registreren en rapporteren op een andere manier.  ;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;PZ Schelde-Leiei;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;niet gekend;niet gekend;niet gekend;niet gekend;;
Sint-Niklaas;80133;;Sint-Niklaas;Ja;niet gekend;niet gekend;niet gekend;niet gekend;;0;;1;0;0;;2;;0,05;0;25;2;5;7;2;3;3;0;2;1;39;0;25;0;14;0;12;0;2;4;1;1;3;0;1;0;;2;17;0;4;;0;;0;;0;;Ja;2;0;0;;0;1;0;1;120;225;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;40;106;0;39;5;0;;0;;1;11;0;0;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;PZ Sint-Niklaas;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;0,7;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;niet gekend;0;niet gekend;niet gekend;;
